,type,elevation_ft,continent,Longitude
30876,small_airport,5180.0,NA,-117.7509994506836
30877,small_airport,2250.0,NA,-116.4540023803711
30878,heliport,1800.0,NA,-115.01100158691406
30879,heliport,2100.0,NA,-115.15899658203124
30880,heliport,2460.0,NA,-115.16699981689452
30881,small_airport,4068.0,NA,-118.73500061035156
30882,small_airport,2575.0,NA,-115.63099670410156
30883,small_airport,4480.0,NA,-119.5989990234375
30884,small_airport,4240.0,NA,-119.68199920654295
30885,heliport,2122.0,NA,-115.16799926757812
30886,heliport,2055.0,NA,-115.16600036621094
30887,small_airport,2800.0,NA,-115.98899841308594
30888,small_airport,5260.0,NA,-119.64900207519533
30889,small_airport,5568.0,NA,-117.1750030517578
30890,heliport,4504.0,NA,-119.7959976196289
30891,heliport,4600.0,NA,-119.81800079345705
30892,heliport,4710.0,NA,-119.77200317382812
30893,heliport,1981.0,NA,-115.13400268554688
30894,heliport,2057.0,NA,-115.167736
30895,heliport,2170.0,NA,-115.1760025024414
30896,small_airport,4940.0,NA,-117.39199829101562
30897,small_airport,4980.0,NA,-114.11399841308594
30898,small_airport,4250.0,NA,-117.80899810791016
30899,heliport,4460.0,NA,-119.69300079345705
30900,small_airport,6837.0,NA,-119.217002869
30901,heliport,2850.0,NA,-116.04900360107422
30902,small_airport,2726.0,NA,-115.995003
30903,heliport,705.0,NA,-114.59200286865234
30904,heliport,4400.0,NA,-119.7519989013672
30905,small_airport,5744.0,NA,-117.146752
30906,heliport,2037.0,NA,-115.135511
30907,small_airport,4850.0,NA,-116.546769
30908,heliport,4331.0,NA,-115.5482
30909,heliport,3727.0,NA,-115.555275
30910,heliport,3675.0,NA,-115.556925
30911,small_airport,4240.0,NA,-119.65399932861328
30912,small_airport,5358.0,NA,-119.3219985961914
30913,small_airport,2800.0,NA,-115.9000015258789
30914,small_airport,63.0,OC,167.712005615
30915,small_airport,7.0,OC,167.537002563
30916,small_airport,75.0,OC,166.638000488
30917,small_airport,7.0,OC,168.343002319
30918,small_airport,69.0,OC,167.923996
30919,small_airport,167.0,OC,167.966995239
30920,small_airport,493.0,OC,168.151992798
30921,small_airport,160.0,OC,168.257003784
30922,small_airport,7.0,OC,167.829253
30923,small_airport,7.0,OC,168.158996582
30924,small_airport,509.0,OC,168.082992554
30925,small_airport,43.0,OC,168.17199707
30926,small_airport,23.0,OC,167.401001
30927,medium_airport,100.0,OC,167.587005615
30928,small_airport,36.0,OC,167.835006714
30929,medium_airport,184.0,OC,167.220001221
30930,small_airport,443.0,OC,168.550994873
30931,small_airport,170.0,OC,168.3011
30932,small_airport,10.0,OC,168.177001953
30933,small_airport,151.0,OC,167.690994263
30934,small_airport,68.0,OC,167.4472
30935,small_airport,50.0,OC,166.557998657
30936,small_airport,7.0,OC,169.770996094
30937,small_airport,69.0,OC,169.6009
30938,small_airport,630.0,OC,169.00100708
30939,small_airport,95.0,OC,170.231994629
30940,small_airport,23.0,OC,169.283333
30941,small_airport,351.0,OC,168.52699279785156
30942,small_airport,246.0,OC,169.2625
30943,small_airport,16.0,OC,168.44200134277344
30944,medium_airport,70.0,OC,168.32000732422
30945,medium_airport,19.0,OC,169.2239990234375
30946,small_airport,2040.0,OC,149.729166667
30947,medium_airport,128.0,OC,167.8040008544922
30948,small_airport,7.0,OC,165.39700317382812
30949,medium_airport,306.0,OC,163.66099548339844
30950,medium_airport,23.0,OC,164.83700561523438
30951,medium_airport,315.0,OC,167.45599365234375
30952,small_airport,33.0,OC,164.6999969482422
30953,small_airport,10.0,OC,165.61700439453125
30954,medium_airport,42.0,OC,164.25599670410156
30955,medium_airport,92.0,OC,167.24000549316406
30956,medium_airport,10.0,OC,166.47300720214844
30957,small_airport,7.0,OC,166.7830047607422
30958,small_airport,6.0,OC,164.0989990234375
30959,small_airport,1349.81139720298,OC,164.99899291992188
30960,medium_airport,141.0,OC,168.03799438476562
30961,small_airport,902.0,OC,166.91700744628906
30962,small_airport,98.0,OC,165.86099243164062
30963,medium_airport,10.0,OC,165.25900268554688
30964,medium_airport,23.0,OC,166.572998046875
30965,medium_airport,52.0,OC,166.21299743652344
30966,small_airport,7.0,OC,165.9720001220703
30967,small_airport,69.0,OC,164.5330047607422
30968,small_airport,811.0,NA,-94.22429656982422
30969,small_airport,1855.0,NA,-78.55609893798828
30970,small_airport,555.0,NA,-78.31500244140625
30971,small_airport,1960.0,NA,-74.78019714355469
30972,small_airport,1260.0,NA,-74.32569885253906
30973,small_airport,380.0,NA,-78.21389770507812
30974,small_airport,500.0,NA,-75.16110229492188
30975,heliport,420.0,NA,-74.6760025024414
30976,small_airport,380.0,NA,-73.63710021972656
30977,small_airport,789.0,NA,-75.43070220947266
30978,small_airport,520.0,NA,-77.30799865722656
30979,heliport,730.0,NA,-76.564331
30980,small_airport,515.0,NA,-76.9905014038086
30981,small_airport,935.0,NA,-77.71440124510002
30982,small_airport,540.0,NA,-77.18190002441406
30983,small_airport,1352.0,NA,-73.85790252685547
30984,small_airport,1283.0,NA,-76.616897
30985,small_airport,610.0,NA,-76.46189880371094
30986,small_airport,700.0,NA,-74.67880249023438
30987,heliport,375.0,NA,-77.52359771728516
30988,heliport,16.0,NA,-73.8805
30989,small_airport,1210.0,NA,-74.966499
30990,small_airport,633.0,NA,-78.97000122070312
30991,small_airport,1110.0,NA,-75.0162963867
30992,small_airport,1330.0,NA,-74.89959716796875
30993,small_airport,1300.0,NA,-79.0094985961914
30994,small_airport,430.0,NA,-76.40799713134766
30995,small_airport,870.0,NA,-76.9115982055664
30996,heliport,1400.0,NA,-74.75740051269531
30997,small_airport,405.0,NA,-76.3687973022461
30998,small_airport,1825.0,NA,-77.42749786376953
30999,small_airport,303.0,NA,-74.11630249023438
31000,heliport,1594.0,NA,-74.14250183105469
31001,small_airport,950.0,NA,-74.09120178222656
31002,small_airport,915.0,NA,-77.1247024536
31003,heliport,560.0,NA,-77.73359680175781
31004,small_airport,1750.0,NA,-78.59559631347656
31005,small_airport,420.0,NA,-76.68990325927734
31006,heliport,250.0,NA,-73.9990005493164
31007,heliport,495.0,NA,-73.67990112304688
31008,heliport,30.0,NA,-72.45670318603516
31009,heliport,700.0,NA,-73.59940338134766
31010,heliport,270.0,NA,-74.02469635009766
31011,small_airport,1500.0,NA,-74.7490005493164
31012,small_airport,600.0,NA,-78.98639678955078
31013,small_airport,760.0,NA,-74.13610076904297
31014,small_airport,700.0,NA,-74.49929809570312
31015,heliport,13.0,NA,-74.08326
31016,heliport,1800.0,NA,-74.33329772949219
31017,small_airport,1453.0,NA,-76.5969009399414
31018,small_airport,1220.0,NA,-75.18460083007812
31019,small_airport,1220.0,NA,-75.48629760742188
31020,small_airport,580.0,NA,-73.5593032836914
31021,seaplane_base,1790.0,NA,-74.49539947509766
31022,small_airport,535.0,NA,-75.54190063476562
31023,small_airport,584.0,NA,-73.47830200195312
31024,small_airport,850.0,NA,-74.15509796142578
31025,small_airport,920.0,NA,-74.11620330810547
31026,small_airport,900.0,NA,-74.11620330810547
31027,small_airport,1301.0,NA,-75.91169738769531
31028,small_airport,1450.0,NA,-74.94539642333984
31029,small_airport,260.0,NA,-76.30130004882812
31030,small_airport,1221.0,NA,-77.920278
31031,small_airport,500.0,NA,-75.9384994506836
31032,small_airport,1580.0,NA,-75.5990982055664
31033,small_airport,320.0,NA,-73.87319946289062
31034,heliport,210.0,NA,-73.489611
31035,small_airport,1901.0,NA,-78.89533233642578
31036,small_airport,1260.0,NA,-74.16349792480469
31037,small_airport,1620.0,NA,-78.34030151367188
31038,medium_airport,900.0,NA,-78.569167
31039,small_airport,525.0,NA,-73.61620330810547
31040,seaplane_base,95.0,NA,-73.34960174560547
31041,small_airport,1680.0,NA,-74.11489868164062
31042,small_airport,340.0,NA,-74.25370025634766
31043,small_airport,970.0,NA,-74.69129943847656
31044,small_airport,1350.0,NA,-79.393506
31045,seaplane_base,1629.0,NA,-74.420403
31046,heliport,540.0,NA,-78.39810180664062
31047,small_airport,1465.0,NA,-75.70277404790001
31048,small_airport,1378.0,NA,-76.486065
31049,heliport,430.0,NA,-74.365167
31050,small_airport,323.0,NA,-73.86289978
31051,small_airport,470.0,NA,-76.19380187988281
31052,small_airport,420.0,NA,-73.56620025634766
31053,heliport,678.0,NA,-79.44059753417969
31054,small_airport,1349.81139720298,OC,143.23300170898438
31055,small_airport,1349.81139720298,OC,170.90237426757812
31056,small_airport,1349.81139720298,OC,171.162353515625
31057,small_airport,1349.81139720298,OC,169.239664078
31058,small_airport,2000.0,OC,171.17091369628906
31059,small_airport,600.0,OC,171.699005127
31060,small_airport,1349.81139720298,OC,172.1490020751953
31061,small_airport,1349.81139720298,OC,170.6699981689453
31062,small_airport,1800.0,OC,171.21755981445312
31063,small_airport,1000.0,OC,169.39100646972656
31064,small_airport,20.0,OC,172.52540588378906
31065,small_airport,20.0,OC,172.53067016601562
31066,small_airport,597.0,OC,172.8919677734375
31067,small_airport,1.0,OC,168.114944458
31068,small_airport,1349.81139720298,OC,172.58999633789062
31069,small_airport,1349.81139720298,OC,174.27200317382812
31070,small_airport,1349.81139720298,OC,168.66038513183594
31071,small_airport,1349.81139720298,OC,168.192443848
31072,heliport,1199.3771003119025,OC,175.280897
31073,small_airport,30.0,OC,167.8495
31074,small_airport,1637.0,OC,170.2403
31075,small_airport,1010.0,OC,169.2176
31076,heliport,10.0,OC,174.8452
31077,heliport,1199.3771003119025,OC,176.088245
31078,small_airport,0.0,OC,168.1924438
31079,small_airport,1349.81139720298,OC,-176.203505
31080,small_airport,1349.81139720298,OC,-177.938679
31081,small_airport,149.0,AN,-64.054398
31082,seaplane_base,23.0,OC,174.792007446
31083,small_airport,3100.0,OC,176.51699829101562
31084,small_airport,10.0,OC,175.64999389648438
31085,heliport,1199.3771003119025,OC,174.7050018310547
31086,heliport,93.0,OC,174.94400024414062
31087,small_airport,500.0,OC,175.8560028076172
31088,medium_airport,1335.0,OC,176.08399963378906
31089,medium_airport,1059.3295871559633,OC,174.97300720214844
31090,small_airport,302.0,OC,171.7969970703125
31091,small_airport,22.0,OC,169.75
31092,heliport,468.0,OC,174.76199340820312
31093,heliport,16.0,OC,172.68699645996094
31094,small_airport,255.0,OC,168.31199645996094
31095,seaplane_base,123.0,OC,172.53199768066406
31096,medium_airport,43.0,OC,-176.45700073242188
31097,small_airport,856.0,OC,169.17100524902344
31098,small_airport,10.0,OC,175.50900268554688
31099,small_airport,10.0,OC,173.8939971923828
31100,heliport,5.0,OC,170.50799560546875
31101,heliport,159.0,OC,170.51100158691406
31102,medium_airport,4.0,OC,170.197998046875
31103,small_airport,640.0,OC,176.07899475097656
31104,small_airport,443.0,OC,175.5500030517578
31105,small_airport,381.0,OC,172.36099243164062
31106,heliport,70.0,OC,168.11103344
31107,heliport,1199.3771003119025,OC,170.0
31108,small_airport,214.0,OC,175.60499572753906
31109,small_airport,240.0,OC,170.13400268554688
31110,small_airport,39.0,OC,175.27000427246094
31111,heliport,434.0,OC,170.19396
31112,small_airport,46.0,OC,175.9600067138672
31113,small_airport,594.0,OC,176.74400329589844
31114,small_airport,20.0,OC,175.4720001220703
31115,small_airport,200.0,OC,168.8979949951172
31116,heliport,457.0,OC,170.18
31117,heliport,89.0,OC,172.54800415039062
31118,small_airport,10.0,OC,171.19000244140625
31119,small_airport,180.0,OC,175.76699829101562
31120,medium_airport,15.0,OC,177.97799682617188
31121,medium_airport,1824.0,OC,170.1280059814453
31122,small_airport,1260.0,OC,168.3979949951172
31123,small_airport,371.0,OC,174.26699829101562
31124,medium_airport,146.0,OC,170.98500061035156
31125,medium_airport,172.0,OC,175.332000732
31126,small_airport,1109.0,OC,172.82699584960938
31127,small_airport,72.0,OC,176.766998
31128,small_airport,13.0,OC,169.04100036621094
31129,medium_airport,1.0,AN,166.468994140625
31130,heliport,17.0,OC,176.1490020751953
31131,heliport,100.0,OC,173.94400024414062
31132,heliport,55.0,OC,172.6219940185547
31133,heliport,102.0,OC,173.87600708007812
31134,heliport,51.0,OC,178.00399780273438
31135,heliport,36.0,OC,176.82404
31136,heliport,200.0,OC,174.07028198242188
31137,heliport,100.0,OC,173.26100158691406
31138,heliport,204.0,OC,174.7689971923828
31139,heliport,128.0,OC,175.61900329589844
31140,heliport,70.0,OC,174.75900268554688
31141,heliport,979.0,OC,176.2469940185547
31142,heliport,760.0,OC,178.304291368
31143,heliport,104.0,OC,174.05499267578125
31144,heliport,154.0,OC,174.30299377441406
31145,heliport,29.0,OC,168.35899353027344
31146,heliport,675.0,OC,175.25100708007812
31147,heliport,42.0,OC,175.03900146484375
31148,heliport,70.0,OC,174.63099670410156
31149,heliport,149.0,OC,173.51666259765625
31150,heliport,1200.0,OC,175.86099243164062
31151,heliport,59.0,OC,177.41400146484375
31152,heliport,1349.0,OC,176.0989990234375
31153,small_airport,52.0,OC,175.07200622558594
31154,small_airport,400.0,OC,175.32400512695312
31155,small_airport,226.0,OC,175.08599853515625
31156,small_airport,112.0,OC,174.58700561523438
31157,heliport,89.0,OC,174.8350067138672
31158,small_airport,20.0,OC,173.60499572753906
31159,medium_airport,492.0,OC,173.91200256347656
31160,small_airport,30.0,OC,172.10499572753906
31161,small_airport,571.0,OC,173.81700134277344
31162,medium_airport,270.0,OC,173.28500366210938
31163,heliport,100.0,OC,174.11700439453125
31164,small_airport,840.0,OC,176.42300415039062
31165,small_airport,596.0,OC,174.7449951171875
31166,small_airport,1709.0,OC,172.74600219726562
31167,heliport,935.0,OC,176.2530059814453
31168,seaplane_base,712.1670117322291,OC,176.03500366210938
31169,medium_airport,752.0,OC,169.3730010986328
31170,small_airport,180.0,OC,175.74200439453125
31171,heliport,5.0,OC,174.787872434
31172,medium_airport,2153.0,OC,170.13299560546875
31173,small_airport,30.0,OC,175.11500549316406
31174,small_airport,10.0,OC,167.92300415039062
31175,heliport,3.0,OC,173.46400451660156
31176,heliport,367.0,OC,175.6750030517578
31177,small_airport,348.0,OC,168.01800537109375
31178,small_airport,39.0,OC,172.98899841308594
31179,small_airport,2813.0,OC,173.2830047607422
31180,medium_airport,687.0,OC,167.64999389648438
31181,heliport,112.0,OC,173.8098602294922
31182,small_airport,531.0,OC,172.31500244140625
31183,medium_airport,364.0,OC,175.63400268554688
31184,small_airport,1349.81139720298,OC,175.48599243164062
31185,small_airport,1142.0,OC,169.22999572753906
31186,heliport,60.0,OC,173.29200744628906
31187,small_airport,95.0,OC,176.08299255371094
31188,small_airport,210.0,OC,174.65499877929688
31189,heliport,180.0,OC,173.27200317382812
31190,medium_airport,97.0,OC,174.1790008544922
31191,medium_airport,6.0,OC,176.869995
31192,medium_airport,17.0,OC,173.2209930419922
31193,medium_airport,5.0,OC,168.31300354003906
31194,small_airport,1381.0,OC,169.98599243164062
31195,heliport,20.0,OC,168.30599975585938
31196,medium_airport,164.0,OC,175.38800048828125
31197,small_airport,135.0,OC,176.41700744628906
31198,small_airport,102.0,OC,173.9219970703125
31199,small_airport,30.0,OC,177.3070068359375
31200,small_airport,114.0,OC,175.1513
31201,medium_airport,99.0,OC,171.08200073242188
31202,small_airport,10.0,OC,175.41900634765625
31203,small_airport,20.0,OC,174.09100341796875
31204,medium_airport,18.0,AN,166.52499389648438
31205,small_airport,1558.0,OC,171.531005859375
31206,small_airport,49.0,OC,174.43600463867188
31207,medium_airport,151.0,OC,175.61700439453125
31208,small_airport,161.0,OC,173.95599365234
31209,small_airport,200.0,OC,176.65199279785156
31210,medium_airport,22.0,OC,174.98899841308594
31211,medium_airport,1171.0,OC,168.738998413
31212,heliport,10.0,OC,174.77999877929688
31213,small_airport,10.0,OC,174.86000061035156
31214,small_airport,62.0,OC,168.100998
31215,small_airport,288.0,OC,171.41600036621094
31216,small_airport,2323.0,OC,176.36399841308594
31217,seaplane_base,712.1670117322291,OC,176.26699829101562
31218,medium_airport,935.0,OC,176.31700134277344
31219,small_airport,180.0,OC,172.54200744628906
31220,small_airport,2686.0,OC,175.6580047607422
31221,small_airport,62.0,OC,173.9770050048828
31222,small_airport,463.0,OC,169.31700134277344
31223,small_airport,951.0,OC,174.30999755859375
31224,small_airport,102.0,OC,174.55599975585938
31225,seaplane_base,712.1670117322291,OC,174.08900451660156
31226,medium_airport,9300.0,AN,0.0
31227,small_airport,30.0,OC,175.6179962158203
31228,small_airport,49.0,OC,175.16099548339844
31229,medium_airport,13.0,OC,176.1959991455078
31230,small_airport,10.0,OC,175.5500030517578
31231,small_airport,92.0,OC,170.35800170898438
31232,small_airport,102.0,OC,172.77499389648438
31233,small_airport,2496.0,OC,170.444000244
31234,small_airport,902.0,OC,175.26199340820312
31235,small_airport,1220.0,OC,175.81399536132812
31236,small_airport,1220.0,OC,175.89199829101562
31237,heliport,250.0,OC,175.15199279785156
31238,small_airport,69.0,OC,174.70799255371094
31239,small_airport,161.0,OC,175.14700317382812
31240,medium_airport,89.0,OC,171.22500610351562
31241,heliport,157.0,OC,173.4499969482422
31242,heliport,114.0,OC,173.30799865722656
31243,heliport,60.0,OC,173.23300170898438
31244,medium_airport,1575.0,OC,170.117996216
31245,small_airport,20.0,OC,175.86399841308594
31246,heliport,573.0,OC,172.32899475097656
31247,small_airport,351.0,OC,168.81199645996094
31248,small_airport,1550.0,OC,175.78900146484375
31249,medium_airport,109.0,OC,173.8699951171875
31250,medium_airport,68.0,AN,167.0570068359375
31251,heliport,15.0,OC,175.0659942626953
31252,medium_airport,1142.0,OC,169.24600219727
31253,heliport,290.0,OC,174.7790069580078
31254,small_airport,194.0,OC,174.5229949951172
31255,medium_airport,20.0,OC,176.91400146484375
31256,small_airport,312.0,OC,172.39700317382812
31257,small_airport,79.0,OC,171.0919952392578
31258,seaplane_base,41.0,OC,174.804992676
31259,medium_airport,42.0,OC,177.40699768066406
31260,medium_airport,100.0,OC,174.6300048828125
31261,medium_airport,133.0,OC,174.36500549316406
31262,medium_airport,13.0,OC,171.58099365234375
31263,small_airport,10.0,OC,175.6790008544922
31264,medium_airport,27.0,OC,175.02499389648438
31265,small_airport,3.0,OC,175.95199584960938
31266,small_airport,430.0,OC,176.53700256347656
31267,heliport,590.0,NA,-78.84899139404297
31268,small_airport,600.0,NA,-75.87049865722656
31269,seaplane_base,900.0,NA,-121.46800231933594
31270,seaplane_base,871.0,NA,-84.4906997680664
31271,small_airport,2097.0,NA,-99.89769744873048
31272,small_airport,1200.0,NA,-97.99829864501952
31273,small_airport,661.0,NA,-95.4177017211914
31274,small_airport,2737.0,NA,-123.92800140381
31275,small_airport,356.0,NA,-123.66799926757812
31276,small_airport,1200.0,NA,-121.135002136
31277,small_airport,278.0,NA,-122.899002075
